customer_SK,saleDate_SK,orderDate_SK,saleOrderAttributes_SK,amt,qty
1,1006,1021,17,30495.8,56
1,1006,1021,26,51506.3,121
1,1008,1021,13,9056.8,33
1,1008,1021,22,9403.3,78
1,1008,1021,31,23650.4,55
1,1009,1016,10,24979.1,91
1,1009,1016,19,26317.1,47
1,1012,1038,13,63844.1,150
1,1013,1026,20,35985.8,113
1,1014,1018,12,17874.7,72
1,1015,1036,6,18122.2,32
1,1015,1036,24,91772.6,180
1,1015,1036,33,66470.7,162
1,1016,1033,16,53684.1,123
1,1018,1019,6,14945.9,30
1,1018,1019,33,81668.2,177
1,1019,1040,33,105196.4,180
1,1020,1030,22,102888.0,189
1,1020,1030,31,49986.7,157
1,1021,1038,6,27424.2,96
1,1021,1038,33,55870.5,128
1,1023,1047,25,111630.3,191
1,1023,1047,34,4770.5,14
1,1026,1053,31,22475.0,113
1,1031,1040,5,56556.3,100
1,1031,1040,14,30839.7,199
1,1031,1040,23,41475.3,112
1,1031,1040,32,5228.8,23
1,1033,1034,23,103590.0,183
1,1034,1049,36,31192.6,76
1,1036,1061,36,29962.6,110
1,1037,1046,29,50446.8,175
1,1038,1066,6,28962.5,102
1,1038,1066,15,3234.8,16
1,1038,1066,24,23188.5,68
1,1039,1052,14,97286.6,191
1,1041,1050,32,65557.2,217
1,1043,1062,17,39848.8,80
1,1043,1062,35,6779.7,34
1,1044,1063,3,171333.3,355
1,1044,1063,12,20419.6,69
1,1044,1063,21,63686.3,117
1,1044,1063,30,6466.6,15
1,1045,1066,27,58243.5,221
1,1046,1048,36,28672.9,97
1,1047,1047,23,23242.0,193
1,1048,1074,3,60775.9,126
1,1049,1067,13,78977.8,181
1,1049,1067,31,71141.0,251
1,1051,1057,15,9634.2,58
1,1052,1055,4,15313.3,127
1,1052,1055,13,62736.2,177
1,1054,1056,11,24967.4,68
1,1054,1056,29,11408.3,58
1,1055,1068,31,50788.4,101
1,1057,1079,14,58396.9,156
1,1057,1079,23,37173.0,107
1,1058,1060,14,76666.2,159
1,1058,1060,32,19054.1,82
1,1060,1086,28,64139.5,181
1,1061,1067,10,20000.7,100
1,1063,1062,13,82009.7,161
1,1063,1062,22,95472.2,198
1,1064,1085,17,44666.3,197
1,1064,1085,35,56947.6,191
1,1065,1080,12,33313.2,89
1,1065,1080,30,59320.9,118
1,1068,1068,7,37319.1,136
1,1068,1068,16,28807.6,66
1,1069,1097,31,77921.9,155
1,1071,1074,5,69829.6,198
1,1071,1074,14,30633.4,122
1,1072,1072,14,32944.6,164
1,1073,1095,33,34750.6,102
1,1075,1087,5,13774.4,32
1,1075,1087,14,63921.3,113
1,1076,1087,1,10299.1,51
1,1076,1087,10,8442.6,34
1,1076,1087,19,7089.0,20
1,1078,1089,5,47191.2,188
1,1078,1089,32,178438.8,354
1,1080,1105,23,18691.4,68
1,1081,1102,1,50259.2,170
1,1081,1102,19,43994.6,194
1,1081,1102,28,64874.1,111
1,1083,1100,5,14514.7,64
1,1083,1100,23,41424.0,145
1,1086,1107,34,46939.4,189
1,1088,1104,19,83617.0,164
1,1091,1104,5,79512.6,136
1,1091,1104,14,33070.1,200
1,1091,1104,23,48595.5,168
1,1091,1104,32,26218.8,61
1,1092,1110,35,10438.2,46
1,1093,1113,33,66055.7,113
1,1095,1102,15,16319.5,65
1,1095,1102,24,48903.0,197
1,1098,1106,35,71736.5,146
1,1099,1124,22,2987.4,18
1,1100,1103,4,22143.7,52
1,1101,1103,10,26137.8,92
1,1103,1119,14,54960.0,190
1,1105,1110,5,40658.2,162
1,1105,1110,14,28292.2,103
1,1106,1121,8,124791.8,282
1,1111,1118,3,31529.0,191
1,1113,1127,30,41120.0,116
1,1114,1120,35,20445.8,104
1,1116,1126,19,14314.2,31
1,1116,1126,28,27827.6,161
1,1117,1122,12,21672.4,180
1,1122,1138,1,26254.9,64
1,1123,1124,6,74568.0,137
1,1124,1124,6,6900.1,35
1,1124,1124,24,11665.6,58
1,1126,1147,12,30685.3,156
1,1127,1154,29,107425.5,257
1,1128,1137,17,6382.4,18
1,1130,1130,11,4332.2,19
1,1130,1130,29,12559.6,54
1,1131,1143,19,21409.6,49
1,1131,1143,28,80116.1,137
1,1133,1156,27,26962.6,72
1,1134,1147,16,4253.2,15
1,1135,1145,21,76565.4,131
1,1136,1141,22,9995.2,43
1,1138,1150,27,33147.8,116
1,1138,1150,36,69915.3,145
1,1139,1154,25,41958.4,138
1,1140,1146,27,5622.0,11
1,1142,1164,3,19988.8,99
1,1142,1164,12,57622.7,134
1,1143,1170,35,14961.3,31
1,1145,1150,7,13114.6,44
1,1145,1150,34,41551.4,122
1,1146,1160,10,72603.2,236
1,1147,1150,23,54269.2,145
1,1148,1147,6,44120.9,127
1,1148,1147,33,15196.6,76
1,1149,1173,17,21935.2,51
1,1149,1173,26,40023.4,141
1,1152,1180,24,90026.8,154
1,1153,1153,1,99352.0,170
1,1156,1166,2,130864.6,270
1,1156,1166,20,10212.1,51
1,1157,1158,9,172490.5,325
1,1158,1171,3,42369.6,116
1,1158,1171,12,73029.6,178
1,1158,1171,21,35095.9,62
1,1160,1188,30,5301.6,44
1,1162,1183,11,85248.6,257
1,1162,1183,20,103436.8,177
1,1162,1183,29,11152.4,39
1,1164,1183,21,24312.5,147
1,1165,1174,12,42905.7,93
1,1168,1169,13,8288.2,28
1,1168,1169,31,16403.2,34
1,1170,1171,5,171967.6,360
1,1171,1188,6,14574.2,51
1,1171,1188,15,39946.9,199
1,1171,1188,24,88526.2,194
1,1172,1199,16,8769.4,15
1,1173,1180,22,12754.1,25
1,1174,1188,1,16507.3,137
1,1174,1188,28,44412.3,76
1,1175,1185,1,10406.3,85
1,1175,1185,28,28106.0,140
1,1178,1191,35,8930.0,28
1,1180,1185,8,7242.3,36
1,1182,1182,12,9768.0,42
1,1182,1182,30,4109.3,34
1,1183,1188,24,27516.3,64
1,1184,1186,20,80378.4,187
1,1185,1196,15,26831.7,184
1,1189,1213,7,51664.9,182
1,1195,1198,12,78337.5,205
1,1195,1198,21,14020.4,44
1,1196,1213,12,188256.3,330
1,1196,1213,21,164858.7,456
1,1197,1199,11,11288.6,39
1,1198,1198,19,45387.9,89
1,1198,1198,28,27386.5,60
1,1201,1208,33,113964.4,195
1,1202,1231,5,42042.8,121
1,1202,1231,23,112825.1,193
1,1204,1210,12,141959.1,268
1,1206,1214,7,7298.6,21
1,1207,1220,18,7534.1,26
1,1210,1235,18,45795.0,163
1,1210,1235,27,63048.4,198
1,1210,1235,36,114015.7,195
1,1211,1213,9,68461.3,150
1,1211,1213,36,37979.6,191
1,1212,1226,5,18327.4,43
1,1213,1228,2,25642.6,119
1,1213,1228,29,56695.0,199
1,1214,1224,35,22877.8,80
1,1215,1228,11,8691.8,71
1,1216,1234,3,8533.7,31
1,1217,1230,10,108119.7,191
1,1217,1230,19,23379.6,191
1,1217,1230,28,50832.2,102
1,1218,1228,17,22984.8,54
1,1218,1228,26,20448.5,72
1,1219,1229,35,12085.7,44
1,1220,1238,35,6235.9,22
1,1221,1245,4,108585.2,192
1,1221,1245,13,12177.1,42
1,1221,1245,22,9849.4,33
1,1221,1245,31,38791.4,195
1,1222,1237,4,7489.9,15
1,1223,1251,17,113771.3,212
1,1224,1253,36,55018.3,128
1,1225,1228,6,32207.4,142
1,1225,1228,33,11643.1,58
1,1227,1247,10,25715.2,150
1,1227,1247,19,24079.7,200
1,1232,1236,33,20846.0,106
1,1234,1256,20,117302.8,290
1,1236,1235,23,58526.0,198
1,1236,1235,32,52602.5,114
1,1237,1245,25,71884.2,141
1,1238,1266,2,18484.1,94
1,1239,1257,19,73680.6,224
1,1240,1245,8,98199.1,168
1,1242,1268,5,78896.3,135
1,1242,1268,32,57656.1,103
1,1243,1246,28,11908.6,72
1,1245,1265,27,35588.4,178
1,1246,1266,21,30387.3,134
1,1247,1263,3,83614.3,164
1,1247,1263,21,87077.3,149
1,1248,1271,12,148055.6,301
1,1248,1271,21,154064.4,351
1,1248,1271,30,36701.0,73
1,1249,1275,3,31188.0,76
1,1250,1277,36,95803.6,176
1,1251,1274,3,48008.8,177
1,1251,1274,30,39973.5,93
1,1252,1253,3,44414.1,76
1,1254,1277,16,89654.0,176
1,1254,1277,25,40292.4,74
1,1258,1282,6,49221.9,120
1,1258,1282,15,24492.8,122
1,1258,1282,33,70511.9,164
1,1260,1262,28,25953.2,157
1,1261,1268,25,34336.2,171
1,1261,1268,34,61848.6,210
1,1262,1278,36,35439.4,100
1,1265,1268,32,26583.9,47
1,1266,1282,26,99017.1,197
1,1266,1282,35,65059.0,115
1,1267,1282,11,55752.2,149
1,1267,1282,29,22564.9,51
1,1268,1278,35,18375.1,81
1,1272,1297,29,44853.0,158
1,1273,1290,6,60973.4,179
1,1273,1290,15,63824.1,205
1,1275,1292,18,25095.6,55
1,1276,1290,20,40735.2,72
1,1277,1292,35,34237.4,71
1,1278,1279,34,50242.5,118
1,1280,1280,17,28610.5,62
1,1280,1280,35,27666.2,78
1,1281,1304,25,33419.7,77
1,1282,1291,8,106950.8,183
1,1282,1291,26,63610.8,170
1,1283,1307,33,93528.8,195
1,1286,1310,19,22780.7,138
1,1287,1296,7,67394.1,219
1,1287,1296,34,30884.1,62
1,1288,1301,27,44078.4,101
1,1289,1315,11,53820.5,169
1,1290,1299,36,37189.0,164
1,1294,1305,8,2314.4,14
1,1295,1299,5,31725.6,158
1,1295,1299,32,28638.0,49
1,1302,1308,3,20927.3,37
1,1302,1308,12,80398.2,196
1,1303,1324,27,65887.8,202
1,1305,1305,31,33167.3,76
1,1306,1325,10,118637.9,314
1,1309,1337,23,26189.3,131
1,1309,1337,32,2824.5,17
1,1310,1310,1,24708.4,66
1,1310,1310,19,36945.6,66
1,1311,1312,9,60086.0,173
1,1311,1312,18,62060.1,136
1,1311,1312,36,22693.3,47
1,1312,1323,12,141846.3,352
1,1314,1314,25,21109.2,85
1,1315,1328,9,48027.9,170
1,1315,1328,27,71342.8,132
1,1316,1340,23,38009.3,65
1,1316,1340,32,5387.8,44
1,1319,1342,35,3784.7,13
1,1321,1349,22,55015.7,147
1,1322,1343,16,21143.4,128
1,1323,1344,11,78931.7,173
1,1325,1327,17,25167.8,128
1,1325,1327,26,15741.8,42
1,1325,1327,35,49842.3,224
1,1327,1347,4,100204.4,179
1,1327,1347,31,73922.7,215
1,1329,1330,8,51042.2,144
1,1329,1330,17,98518.3,181
1,1329,1330,35,41346.7,178
1,1330,1329,23,14422.6,62
1,1331,1359,25,21050.8,36
1,1335,1339,2,21414.2,42
1,1335,1339,11,63633.6,148
1,1335,1339,20,59912.5,107
1,1337,1359,5,36109.9,101
1,1337,1359,14,98407.9,193
1,1337,1359,32,28452.7,59
1,1338,1339,18,22291.8,185
1,1338,1339,27,32634.7,64
1,1339,1361,31,50413.5,148
1,1340,1360,9,35393.4,178
1,1340,1360,36,109248.9,277
1,1341,1350,13,11962.9,24
1,1342,1358,30,68407.7,117
1,1343,1364,22,24593.5,87
1,1344,1363,9,16169.8,132
1,1345,1365,5,77655.9,161
1,1346,1371,11,39960.0,198
1,1348,1352,33,9737.5,26
1,1349,1375,22,11629.1,95
1,1350,1352,1,38893.4,137
1,1350,1352,19,41484.3,117
1,1354,1369,26,2552.1,21
1,1354,1369,35,49655.4,168
1,1355,1363,16,10061.1,40
1,1356,1363,21,29060.0,176
1,1357,1377,17,17288.8,63
1,1357,1377,35,21288.4,129
1,1358,1368,6,6257.9,51
1,1359,1358,20,3638.7,22
1,1359,1358,29,7472.6,38
1,1360,1363,24,24922.7,151
1,1360,1363,33,29900.1,60
1,1361,1362,13,57506.5,126
1,1365,1369,34,76196.4,167
1,1366,1374,15,94701.5,162
1,1368,1371,28,127025.4,283
1,1370,1371,31,15611.5,31
1,1371,1379,4,53079.5,187
1,1371,1379,31,101884.4,182
1,1372,1393,6,18491.1,94
1,1372,1393,33,39510.7,110
1,1373,1388,11,71503.2,144
1,1374,1385,36,43914.4,189
1,1376,1378,2,42699.2,159
1,1377,1378,5,40148.5,87
1,1378,1402,17,33362.4,169
1,1379,1386,25,78520.2,154
1,1380,1391,5,121022.9,229
1,1382,1397,29,19146.1,159
1,1383,1397,4,21677.1,68
1,1383,1397,13,127978.2,260
1,1384,1386,29,24985.4,88
1,1385,1413,22,68848.0,184
1,1385,1413,31,11569.5,70
1,1386,1405,1,32658.6,144
1,1386,1405,10,13462.6,24
1,1388,1409,20,32851.4,58
1,1389,1390,16,40300.2,74
1,1390,1403,3,26859.6,95
1,1391,1411,11,40608.3,88
1,1392,1398,24,83584.8,196
1,1393,1418,4,46180.3,176
1,1394,1408,7,44440.8,76
1,1395,1419,24,62997.2,148
1,1396,1409,9,20924.8,37
1,1396,1409,36,42013.7,148
1,1397,1405,5,46765.7,114
1,1399,1427,14,17029.7,49
1,1400,1404,21,55578.3,109
1,1400,1404,30,8631.3,20
1,1403,1419,3,85082.3,152
1,1405,1426,1,57174.2,124
1,1406,1415,9,19670.8,68
1,1408,1407,15,15621.8,54
1,1408,1407,33,14026.0,70
1,1410,1416,11,7163.3,36
1,1410,1416,20,101960.0,200
1,1411,1427,6,52619.3,178
1,1411,1427,15,31952.5,92
1,1411,1427,33,49290.8,108
1,1414,1433,9,35992.5,78
1,1416,1426,5,57599.6,134
1,1417,1439,18,31893.8,90
1,1418,1426,8,51415.2,180
1,1420,1446,2,78713.1,158
1,1421,1433,28,26772.1,58
1,1422,1448,4,53343.2,179
1,1422,1448,22,30308.9,122
1,1423,1437,4,8194.7,14
1,1423,1437,31,41523.6,91
1,1425,1434,13,70588.0,153
1,1425,1434,31,31516.2,139
1,1427,1445,33,7024.4,12
1,1428,1437,5,31284.1,126
1,1428,1437,32,1578.7,13
1,1430,1458,22,49619.8,140
1,1431,1455,12,66186.2,152
1,1431,1455,21,29587.4,179
1,1432,1442,13,3717.6,16
1,1432,1442,22,4779.5,39
1,1434,1463,22,45931.4,217
1,1435,1461,12,18138.8,31
1,1435,1461,30,28443.4,143
1,1437,1446,8,19602.5,35
1,1437,1446,17,49459.6,171
1,1443,1464,13,70358.9,138
1,1446,1466,13,97785.6,278
1,1448,1458,9,3479.2,12
1,1448,1458,36,53206.5,94
1,1449,1452,14,17672.7,107
1,1453,1460,26,50030.0,173
1,1454,1478,14,22674.9,114
1,1454,1478,32,37835.4,88
1,1455,1460,12,23650.6,49
1,1455,1460,21,49489.5,166
1,1455,1460,30,27951.8,169
1,1456,1464,15,73326.7,168
1,1457,1459,8,41121.7,177
1,1457,1459,26,66652.1,114
1,1458,1485,24,20645.0,125
1,1463,1468,23,12786.9,28
1,1464,1481,12,25814.3,81
1,1465,1492,22,39388.9,198
1,1466,1495,9,20634.9,73
1,1468,1472,10,8247.8,22
1,1469,1481,12,33989.7,170
1,1470,1478,19,29299.7,149
1,1470,1478,28,86211.9,159
1,1471,1471,1,59101.4,116
1,1471,1471,28,22414.7,40
1,1472,1473,11,101797.0,180
1,1473,1489,16,20214.1,87
1,1478,1489,32,114498.1,218
1,1481,1497,8,10426.9,63
1,1482,1503,24,52262.9,96
1,1483,1491,33,52652.6,196
1,1489,1515,11,59532.4,154
1,1490,1512,18,37569.1,126
1,1491,1497,24,7242.0,60
1,1493,1502,4,19166.4,42
1,1493,1502,22,11717.5,23
1,1494,1507,10,9611.9,34
1,1495,1504,3,4629.8,28
1,1495,1504,30,86445.6,172
1,1496,1500,6,15097.8,55
1,1497,1520,36,13606.9,60
1,1499,1515,3,94949.5,216
1,1499,1515,21,72797.5,171
1,1499,1515,30,24114.4,68
1,1500,1524,6,29159.1,58
1,1500,1524,24,15870.8,96
1,1501,1502,33,78924.5,141
1,1504,1515,6,62573.2,147
1,1504,1515,24,25578.1,53
1,1505,1517,4,35328.1,83
1,1506,1514,2,9540.3,41
1,1506,1514,20,3010.8,12
1,1508,1513,9,17979.2,33
1,1509,1522,1,32662.5,60
1,1511,1527,5,94282.5,239
1,1511,1527,32,95494.8,198
1,1512,1525,5,13152.2,46
1,1513,1537,5,21770.3,73
1,1513,1537,23,80673.6,182
1,1516,1531,36,25006.8,125
1,1517,1522,17,12373.3,29
1,1518,1526,30,31124.6,134
1,1519,1532,23,51161.3,119
1,1520,1533,10,28897.4,147
1,1520,1533,28,15949.4,45
1,1521,1540,26,22157.2,181
1,1522,1529,25,47632.6,144
1,1523,1548,30,69874.2,139
1,1524,1528,34,60972.2,112
1,1527,1545,28,78433.8,170
1,1530,1537,14,63683.9,117
1,1532,1534,25,44444.0,179
1,1533,1551,2,56717.2,97
1,1533,1551,11,48916.3,197
1,1535,1556,6,2670.2,16
1,1535,1556,33,43667.8,151
1,1536,1551,21,18023.4,39
1,1538,1563,14,22412.5,44
1,1539,1549,3,6270.2,21
1,1541,1563,26,6633.0,33
1,1541,1563,35,27675.0,122
1,1542,1555,23,55145.6,185
1,1544,1554,27,40453.8,127
1,1546,1550,30,5318.2,15
1,1547,1559,16,146276.3,351
1,1548,1548,9,53372.5,140
1,1549,1552,13,73335.3,131
1,1549,1552,31,13731.1,69
1,1550,1568,14,21465.4,72
1,1551,1571,28,50223.1,118
1,1552,1573,5,12731.0,34
1,1552,1573,23,95137.6,191
1,1554,1566,14,6686.2,34
1,1555,1576,2,7313.8,16
1,1557,1584,21,12765.1,40
1,1558,1570,35,72210.2,168
1,1561,1583,8,47712.2,229
1,1562,1584,6,24692.1,58
1,1562,1584,24,73075.6,170
1,1563,1571,11,67990.6,141
1,1563,1571,29,29133.7,71
1,1564,1580,20,31310.8,138
1,1566,1571,16,14485.7,34
1,1566,1571,25,27051.2,136
1,1567,1590,10,43134.1,77
1,1568,1591,11,36306.2,174
1,1569,1570,4,65872.9,176
1,1569,1570,13,100803.5,369
1,1569,1570,22,32941.3,120
1,1570,1595,4,79851.3,175
1,1570,1595,22,41959.5,87
1,1571,1572,22,18408.2,53
1,1573,1601,16,40215.0,98
1,1575,1584,16,115374.0,307
1,1576,1598,26,14085.3,28
1,1577,1584,19,19444.6,68
1,1577,1584,28,11587.0,41
1,1579,1588,5,37295.2,132
1,1579,1588,32,8185.5,16
1,1580,1590,10,28605.2,62
1,1582,1587,9,94146.6,189
1,1582,1587,27,97853.1,173
1,1583,1611,24,43513.8,154
1,1583,1611,33,14058.7,70
1,1584,1606,28,13962.1,34
1,1586,1591,22,15120.3,27
1,1587,1597,31,13556.6,82
1,1589,1617,5,33717.8,118
1,1589,1617,14,73763.2,169
1,1589,1617,32,37156.7,189
1,1592,1592,15,34693.7,69
1,1594,1621,34,54514.9,113
1,1597,1609,10,42840.1,84
1,1597,1609,28,32561.8,197
1,1598,1602,19,14156.3,31
1,1599,1613,24,10922.5,32
1,1599,1613,33,32115.0,59
1,1601,1610,7,196872.3,402
1,1602,1629,8,67692.6,165
1,1602,1629,17,10151.3,21
1,1602,1629,26,12964.0,106
1,1603,1613,24,51148.1,119
1,1604,1622,11,15997.1,80
1,1608,1620,32,25263.4,89
1,1609,1638,21,75196.1,235
1,1610,1626,5,91770.8,157
1,1611,1631,33,40201.4,139
1,1612,1629,13,2771.6,14
1,1613,1622,6,139929.2,352
1,1613,1622,33,73917.7,227
1,1615,1615,24,84189.0,169
1,1618,1627,20,109809.5,194
1,1619,1643,11,74526.4,217
1,1620,1636,22,50725.8,118
1,1621,1633,1,12785.7,30
1,1621,1633,19,35974.7,189
1,1622,1630,15,2209.1,11
1,1622,1630,33,58075.9,114
1,1625,1643,33,23270.8,117
1,1626,1652,20,13855.0,37
1,1627,1649,3,26138.7,48
1,1627,1649,30,36979.6,185
1,1628,1643,22,4782.1,19
1,1631,1640,7,20399.6,40
1,1631,1640,16,61529.0,150
1,1632,1638,22,85967.3,197
1,1633,1646,22,14525.4,73
1,1635,1664,12,8012.0,40
1,1637,1654,6,2102.0,17
1,1637,1654,15,30928.8,187
1,1640,1659,5,13200.0,31
1,1640,1659,14,36181.5,184
1,1640,1659,32,35180.3,69
1,1643,1658,8,29394.4,110
1,1643,1658,17,11138.1,56
1,1644,1665,13,82591.2,194
1,1644,1665,31,19665.3,68
1,1646,1658,15,24584.0,86
1,1646,1658,24,106875.5,204
1,1647,1660,35,2557.9,11
1,1648,1674,7,122370.8,388
1,1648,1674,25,24104.2,68
1,1650,1651,13,22793.6,39
1,1653,1652,23,9442.7,48
1,1654,1658,8,38902.8,155
1,1654,1658,35,68519.4,167
1,1657,1672,3,25148.2,43
1,1658,1657,7,103619.3,335
1,1658,1657,16,92281.6,181
1,1659,1670,13,11591.3,41
1,1660,1659,9,83044.4,180
1,1660,1659,18,42667.9,134
1,1661,1662,6,92759.0,164
1,1662,1664,7,65590.6,136
1,1663,1688,36,12910.7,47
1,1664,1668,24,8926.3,28
1,1664,1668,33,50292.4,109
1,1667,1671,12,50198.6,110
1,1667,1671,21,115727.5,198
1,1668,1683,23,36532.9,182
1,1669,1691,19,39464.2,174
1,1670,1694,9,14457.8,118
1,1670,1694,18,141690.6,360
1,1670,1694,27,10191.1,41
1,1672,1687,21,10756.3,65
1,1672,1687,30,8183.0,14
1,1673,1692,31,39250.8,143
1,1674,1682,5,29071.2,63
1,1674,1682,14,16967.7,30
1,1676,1689,21,46025.2,198
1,1676,1689,30,105785.8,199
1,1681,1699,34,47875.4,94
1,1683,1699,8,83205.4,147
1,1684,1690,6,96891.9,178
1,1685,1709,32,36147.5,102
1,1686,1693,20,25343.0,85
1,1687,1694,24,44716.5,98
1,1688,1690,5,58665.8,143
1,1689,1709,24,11348.8,38
1,1690,1700,33,45856.6,144
1,1691,1702,32,57614.8,321
1,1694,1721,4,106837.9,207
1,1696,1696,26,7565.5,38
1,1696,1696,35,46547.6,102
1,1700,1699,4,73060.1,185
1,1701,1703,6,3975.2,16
1,1702,1717,8,88269.3,151
1,1702,1717,26,37795.2,101
1,1703,1716,24,58707.7,326
1,1704,1712,2,56103.3,96
1,1706,1708,14,4145.7,21
1,1707,1729,20,9007.8,45
1,1708,1726,21,15791.1,59
1,1708,1726,30,9190.4,21
1,1709,1709,30,26355.1,105
1,1714,1726,21,62883.0,181
1,1714,1726,30,55388.4,148
1,1716,1739,2,28262.0,100
1,1716,1739,20,26072.1,75
1,1716,1739,29,67744.2,133
1,1718,1746,15,19221.8,70
1,1719,1747,18,56265.4,162
1,1719,1747,36,61275.7,123
1,1720,1719,14,82073.1,145
1,1722,1721,6,26437.6,104
1,1722,1721,33,27183.0,99
1,1723,1735,34,13982.8,97
1,1724,1742,12,30026.6,151
1,1725,1739,8,22410.6,44
1,1725,1739,35,71138.5,311
1,1727,1735,25,72214.2,129
1,1728,1750,12,7286.1,13
1,1728,1750,30,6037.6,14
1,1729,1728,5,35258.4,142
1,1729,1728,14,10058.6,34
1,1731,1756,9,1979.3,16
1,1732,1737,15,14039.7,24
1,1733,1762,11,11497.9,58
1,1735,1748,3,71067.2,154
1,1735,1748,21,6943.3,24
1,1735,1748,30,7722.4,27
1,1738,1752,34,24493.4,200
1,1740,1761,4,26940.8,72
1,1740,1761,13,80330.7,176
1,1740,1761,31,49656.7,200
1,1742,1756,28,116345.0,260
1,1743,1753,4,29045.4,146
1,1744,1753,3,34477.9,59
1,1745,1774,31,105873.6,269
1,1746,1769,5,48452.6,89
1,1746,1769,23,33958.0,79
1,1748,1775,6,11465.7,36
1,1752,1757,6,34031.7,171
1,1752,1757,33,5915.6,17
1,1756,1780,30,82988.3,142
1,1759,1775,15,24757.2,83
1,1760,1786,2,79054.8,303
1,1761,1784,15,89247.8,242
1,1761,1784,33,15428.5,128
1,1762,1765,9,8666.9,17
1,1762,1765,18,11888.6,42
1,1763,1769,1,9660.8,20
1,1765,1766,27,37737.1,187
1,1769,1789,33,14457.7,120
1,1771,1772,8,39167.3,92
1,1774,1775,17,103571.7,183
1,1775,1793,31,35128.2,123
1,1777,1803,4,52445.4,148
1,1777,1803,13,55933.9,116
1,1777,1803,22,5319.1,27
1,1777,1803,31,7760.9,17
1,1778,1787,31,24334.7,98
1,1779,1785,14,9800.6,18
1,1780,1784,8,83983.4,150
1,1785,1804,2,15941.0,79
1,1785,1804,20,48700.7,194
1,1786,1792,12,20349.2,123
1,1790,1794,4,37506.3,67
1,1790,1794,13,69364.3,138
1,1790,1794,22,8586.1,70
1,1795,1805,16,73828.0,160
1,1797,1822,29,42156.4,187
1,1799,1822,1,37649.4,150
1,1800,1822,13,125771.5,295
1,1800,1822,22,20570.9,72
1,1807,1813,5,25790.9,81
1,1807,1813,32,9245.7,47
1,1809,1818,23,58263.3,103
1,1810,1838,8,42460.9,78
1,1810,1838,26,51282.4,125
1,1811,1840,12,59347.0,106
1,1812,1812,21,24717.2,109
1,1814,1842,2,37733.6,187
1,1815,1834,17,98183.1,168
1,1815,1834,26,88844.5,365
1,1817,1829,31,17101.4,142
1,1819,1827,9,105059.4,206
1,1819,1827,18,8687.1,43
1,1819,1827,36,12349.9,29
1,1820,1834,14,10790.5,88
1,1821,1820,2,22682.0,76
1,1822,1837,7,19743.3,62
1,1823,1834,9,37128.4,77
1,1824,1844,28,39966.5,161
1,1825,1839,5,9626.9,35
1,1825,1839,23,46765.0,80
1,1826,1845,3,15659.8,130
1,1828,1840,24,25706.8,128
1,1829,1852,9,25622.3,113
1,1829,1852,27,46772.9,132
1,1830,1829,29,29403.6,59
1,1831,1857,31,23173.3,82
1,1832,1840,11,25561.3,53
1,1832,1840,29,4823.1,17
1,1833,1838,13,19696.1,66
1,1833,1838,22,35635.4,142
1,1833,1838,31,67862.7,135
1,1834,1851,6,10056.1,23
1,1834,1851,24,55764.8,173
1,1836,1853,17,69414.3,124
1,1838,1841,12,22043.2,180
1,1839,1844,28,22888.2,187
1,1840,1848,6,15724.9,55
1,1841,1856,23,52924.8,179
1,1842,1861,8,4564.5,10
1,1842,1861,26,25985.6,92
1,1843,1859,5,58278.6,117
1,1843,1859,23,96430.5,165
1,1844,1867,18,9113.8,55
1,1845,1862,17,116438.5,402
1,1847,1869,1,104679.4,289
1,1847,1869,10,3001.7,15
1,1847,1869,19,4249.1,15
1,1847,1869,28,15514.1,78
1,1848,1870,8,29178.6,76
1,1850,1879,26,106947.4,183
1,1850,1879,35,16166.6,80
1,1851,1876,27,36927.2,130
1,1853,1857,11,100018.8,199
1,1854,1871,24,40651.0,175
1,1854,1871,33,31873.3,127
1,1856,1871,6,84880.4,176
1,1857,1859,34,90171.2,187
1,1858,1860,3,24265.6,107
1,1858,1860,12,30229.7,87
1,1858,1860,30,30893.2,153
1,1860,1881,13,5970.4,30
1,1861,1860,17,54115.3,124
1,1862,1877,1,35155.8,155
1,1863,1869,1,15316.3,77
1,1864,1872,25,41921.1,112
1,1865,1892,19,11321.0,20
1,1866,1890,23,115127.9,197
1,1867,1868,23,129758.5,242
1,1869,1893,12,20920.9,42
1,1870,1876,16,19146.8,159
1,1870,1876,25,7389.9,18
1,1871,1882,8,2732.0,11
1,1871,1882,26,34733.9,120
1,1874,1894,30,18115.6,31
1,1877,1882,14,63666.3,138
1,1877,1882,32,13252.0,57
1,1880,1898,6,36775.1,108
